facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,MORT_30_COPD,Death rate for COPD patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,MORT_30_HF,Death rate for heart failure patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,MORT_30_PN,Death rate for pneumonia patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,MORT_30_STK,Death rate for stroke patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_03,Pressure ulcer rate,No Different Than the National Rate,84,0.48,0,3.42,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_04,Death rate among surgical inpatients with serious treatable complications,NA,NA,NA,NA,NA,7,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,163,0.18,0.03,0.34,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,160,0.07,0,0.24,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,147,2.34,0.86,3.81,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,148,0.88,0,2.07,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,148,4.59,0,13.43,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,153,3.17,0.65,5.68,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,136,4.45,1.1,7.79,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,57,0.79,0,1.77,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,63,0.98,0,2.29,,2019-07-01,2021-06-30
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.94,0.49,1.39,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-04-01,2022-03-31
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,MORT_30_AMI,Death rate for heart attack patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,MORT_30_COPD,Death rate for COPD patients,NA,NA,NA,NA,NA,7,2019-07-01,2022-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_03,Pressure ulcer rate,No Different Than the National Rate,175,0.29,0,2.58,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,262,0.18,0.02,0.34,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,266,0.07,0,0.24,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,102,2.34,0.86,3.82,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,80,0.89,0,2.08,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,89,8.04,0,17.03,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,109,3.25,0.7,5.8,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,51,5.5,2.05,8.95,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_14,Postoperative wound dehiscence rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,36,1.03,0,2.37,,2019-07-01,2021-06-30
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,1.06,0.62,1.5,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,NA,NA,NA,NA,NA,7,2019-04-01,2022-03-31
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_03,Pressure ulcer rate,No Different Than the National Rate,243,0.22,0,2.25,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,311,0.18,0.02,0.34,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,319,0.17,0,0.34,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,52,2.35,0.87,3.83,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_11,Postoperative respiratory failure rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,57,3.28,0.72,5.84,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_13,Postoperative sepsis rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,34,0.79,0,1.77,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,79,1,0,2.32,,2019-07-01,2021-06-30
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.94,0.5,1.38,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,34,2.8,1.5,5,,2019-04-01,2022-03-31
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,122,11.9,9.1,15.4,,2019-07-01,2022-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,58,2.8,1.3,5.7,,2019-07-01,2022-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,34,9.5,6.3,14.7,,2019-07-01,2022-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,206,11.5,8.6,15.4,,2019-07-01,2022-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,129,19.5,15.1,24.8,,2019-07-01,2022-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,29,12.2,7.4,19.5,,2019-07-01,2022-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1428,0.95,0,2.36,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1792,0.17,0.02,0.32,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,2069,0.06,0,0.21,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,491,2.61,1.25,3.98,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,259,0.6,0,1.57,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,266,1.74,0,7.18,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,526,2.81,0.44,5.18,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,270,3.13,0.06,6.21,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,112,0.78,0,1.75,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,274,0.96,0,2.25,,2019-07-01,2021-06-30
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,(661) 316-6000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.77,0.41,1.14,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,288,2.7,1.6,4.4,,2019-04-01,2022-03-31
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,MORT_30_AMI,Death rate for heart attack patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,MORT_30_COPD,Death rate for COPD patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,MORT_30_HF,Death rate for heart failure patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,MORT_30_PN,Death rate for pneumonia patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,MORT_30_STK,Death rate for stroke patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_03,Pressure ulcer rate,No Different Than the National Rate,44,0.58,0,3.84,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_04,Death rate among surgical inpatients with serious treatable complications,NA,NA,NA,NA,NA,7,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,326,0.19,0.03,0.35,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,326,0.07,0,0.23,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,323,2.37,0.88,3.86,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,324,0.91,0,2.1,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,325,4.91,0,14.04,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,325,3.1,0.61,5.59,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,322,3.93,0.49,7.36,,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_14,Postoperative wound dehiscence rate,NA,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_15,Abdominopelvic accidental puncture or laceration rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.93,0.48,1.39,,2019-07-01,2021-06-30
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-04-01,2022-03-31
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,27,8.7,5.5,13.6,,2019-07-01,2022-06-30
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,65,12,8.2,16.5,,2019-07-01,2022-06-30
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,83,17.5,13.4,22.2,,2019-07-01,2022-06-30
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,PSI_03,Pressure ulcer rate,No Different Than the National Rate,788,0.16,0,1.87,,2019-07-01,2021-06-30
