facility_id,facility_name,address,city_town,state,zip_code,county_parish,measure_id,measure_name,rate,footnote,start_date,end_date
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_03,Pressure ulcer rate,2.455191,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_06,Iatrogenic pneumothorax rate,0.284895,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_08,In-hospital fall with hip fracture rate,0.048499,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_09,Postoperative hemorrhage or hematoma rate,2.285334,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.769513,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_11,Postoperative respiratory failure rate,7.25188,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.678857,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_13,Postoperative sepsis rate,3.690988,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_14,Postoperative wound dehiscence rate,0.678657,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.731133,,2019-07-01,2021-06-30
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1.270597,,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_09,Postoperative hemorrhage or hematoma rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_11,Postoperative respiratory failure rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_13,Postoperative sepsis rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_14,Postoperative wound dehiscence rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,13,2019-07-01,2021-06-30
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,NA,13,2019-07-01,2021-06-30
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,PSI_03,Pressure ulcer rate,NA,13,2019-07-01,2021-06-30
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,PSI_06,Iatrogenic pneumothorax rate,NA,13,2019-07-01,2021-06-30
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,PSI_08,In-hospital fall with hip fracture rate,NA,13,2019-07-01,2021-06-30
