facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,score,footnote,start_date,end_date
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3610,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3610,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3610,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,OP-10,Abdomen CT Use of Contrast Material,NA,1,2021-07-01,2022-06-30
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,OP-10,Abdomen CT Use of Contrast Material,2.3,,2021-07-01,2022-06-30
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,OP-10,Abdomen CT Use of Contrast Material,0,,2021-07-01,2022-06-30
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,OP-10,Abdomen CT Use of Contrast Material,0,,2021-07-01,2022-06-30
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,OP-10,Abdomen CT Use of Contrast Material,3.2,,2021-07-01,2022-06-30
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,6.8,,2021-07-01,2022-06-30
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,OP-39,Breast Cancer Screening Recall Rates,14,,2021-07-01,2022-06-30
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,OP-10,Abdomen CT Use of Contrast Material,2.1,,2021-07-01,2022-06-30
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,OP-10,Abdomen CT Use of Contrast Material,2.6,,2021-07-01,2022-06-30
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,OP-10,Abdomen CT Use of Contrast Material,NA,7,2021-07-01,2022-06-30
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,OP-10,Abdomen CT Use of Contrast Material,NA,7,2021-07-01,2022-06-30
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,OP-10,Abdomen CT Use of Contrast Material,6.2,,2021-07-01,2022-06-30
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,OP-39,Breast Cancer Screening Recall Rates,11.5,,2021-07-01,2022-06-30
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,OP-10,Abdomen CT Use of Contrast Material,3.7,,2021-07-01,2022-06-30
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP-10,Abdomen CT Use of Contrast Material,1.1,,2021-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP-10,Abdomen CT Use of Contrast Material,2.8,,2021-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP-10,Abdomen CT Use of Contrast Material,NA,1,2021-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP-10,Abdomen CT Use of Contrast Material,0.4,,2021-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP-10,Abdomen CT Use of Contrast Material,NA,1,2021-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,OP-10,Abdomen CT Use of Contrast Material,NA,1,2021-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,OP-10,Abdomen CT Use of Contrast Material,6.5,,2021-07-01,2022-06-30
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,OP-10,Abdomen CT Use of Contrast Material,5.2,,2021-07-01,2022-06-30
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,OP-39,Breast Cancer Screening Recall Rates,5.8,,2021-07-01,2022-06-30
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,OP-10,Abdomen CT Use of Contrast Material,NA,7,2021-07-01,2022-06-30
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,OP-10,Abdomen CT Use of Contrast Material,8.1,,2021-07-01,2022-06-30
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,OP-39,Breast Cancer Screening Recall Rates,7.6,,2021-07-01,2022-06-30
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,OP-10,Abdomen CT Use of Contrast Material,6,,2021-07-01,2022-06-30
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,OP-39,Breast Cancer Screening Recall Rates,6.9,,2021-07-01,2022-06-30
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,OP-10,Abdomen CT Use of Contrast Material,5,,2021-07-01,2022-06-30
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
