facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote,start_date,end_date
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,NA,NA,NA,NA,NA,NA,NA,7,2019-07-01,2022-06-30
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,489,15.3,13.8,16.9,NA,NA,,2021-07-01,2022-06-30
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,148,21.2,0.9,44.2,146,42,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,305,-14,-33.2,7.8,256,70,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,184,5.6,-13.3,28.1,170,47,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-01-01,2021-12-31
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,120,0.9,0.6,1.4,NA,NA,,2021-01-01,2021-12-31
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,148,15.1,12.2,18.8,NA,NA,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,42,11.2,8.2,15.2,NA,NA,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,47,19.1,15.3,23.5,NA,NA,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,305,19.3,16.5,22.4,NA,NA,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,109,4.8,3.2,7.4,NA,NA,,2019-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,1618,15.2,14.1,16.3,NA,NA,,2021-07-01,2022-06-30
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,184,17.5,14.5,20.7,NA,NA,,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,30,12.1,-35.2,74.4,29,7,,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,48,41.8,-8.6,107.1,48,9,,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,67,15.2,10.7,21.4,NA,NA,,2019-01-01,2021-12-31
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,31,19.3,15.5,23.3,NA,NA,,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,30,19.9,16.3,23.9,NA,NA,,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,NA,NA,NA,NA,NA,NA,NA,7,2019-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,335,14.5,13.1,16,NA,NA,,2021-07-01,2022-06-30
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,48,16.7,13.7,20.2,NA,NA,,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,EDAC_30_PN,Hospital return days for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",NA,NA,NA,NA,NA,NA,NA,5,2019-01-01,2021-12-31
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,245,15.4,13.7,17.2,NA,NA,,2021-07-01,2022-06-30
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,EDAC_30_AMI,Hospital return days for heart attack patients,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,EDAC_30_HF,Hospital return days for heart failure patients,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,EDAC_30_PN,Hospital return days for pneumonia patients,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",NA,NA,NA,NA,NA,NA,NA,5,2019-01-01,2021-12-31
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),NA,NA,NA,NA,NA,NA,NA,5,2021-07-01,2022-06-30
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,93,-25.2,-47.4,0.4,77,32,,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,63,47.5,9,94.9,57,19,,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",NA,NA,NA,NA,NA,NA,NA,5,2019-01-01,2021-12-31
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,34,19.9,16.1,24.4,NA,NA,,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,93,22.4,18.7,26.4,NA,NA,,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,384,15.9,14.1,17.6,NA,NA,,2021-07-01,2022-06-30
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,63,17.4,14.5,20.8,NA,NA,,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,EDAC_30_AMI,Hospital return days for heart attack patients,NA,NA,NA,NA,NA,NA,NA,7,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,33,28.6,-18.9,87.6,31,12,,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,140,3.6,-24.7,35.9,122,37,,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,43,14.9,10.5,21.3,NA,NA,,2019-01-01,2021-12-31
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,NA,NA,NA,NA,NA,NA,NA,7,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,33,20.3,16.8,24.3,NA,NA,,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,459,15.1,13.6,16.7,NA,NA,,2021-07-01,2022-06-30
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,140,17.3,14.6,20.2,NA,NA,,2019-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,30,-31,-60.4,12.6,27,3,,2019-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,35,-13.9,-45.1,31.8,35,8,,2019-07-01,2022-06-30
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,176,14.5,10.2,20.3,NA,NA,,2019-01-01,2021-12-31
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
